transaction_id,transaction_date,vendor_name,category,amount,transaction_year
6011,2022-12-31,Zoom,Software,149.00,2022
6016,2023-01-01,"American Airlines",Travel,252.83,2023
6015,2023-01-01,Dropbox,Software,19.00,2023
6017,2023-01-01,"Google Ads",Marketing,NULL,2023
6013,2023-01-01,"Google Ads",Marketing,2708.20,2023
6014,2023-01-01,Uber,Travel,44.25,2023
6020,2023-01-02,Amazon,"Office Supplies",281.40,2023
6018,2023-01-02,Amazon,"Office Supplies",867.06,2023
6021,2023-01-02,Mailchimp,Marketing,299.00,2023
6019,2023-01-02,Salesforce,Software,800.00,2023
6024,2023-01-03,"Google Ads",Marketing,NULL,2023
6023,2023-01-03,Salesforce,Software,800.00,2023
6025,2023-01-03,Zoom,Software,NULL,2023
6022,2023-01-03,Zoom,Software,149.00,2023
6026,2023-01-04,Asana,Software,83.03,2023
6030,2023-01-04,"Delta Airlines",Travel,648.00,2023
6029,2023-01-04,FedEx,Shipping,87.20,2023
6028,2023-01-04,Mailchimp,Marketing,299.00,2023
6033,2023-01-04,Microsoft,Software,420.40,2023
6027,2023-01-04,"Office Depot","Office Supplies",127.64,2023
6031,2023-01-04,Salesforce,Software,800.00,2023
6034,2023-01-05,Amazon,"Office Supplies",429.20,2023
6039,2023-01-05,DHL,Shipping,153.00,2023
6035,2023-01-05,"LinkedIn Ads",Marketing,789.99,2023
6037,2023-01-05,"LinkedIn Ads",Marketing,1625.50,2023
6036,2023-01-05,Marriott,Travel,514.61,2023
6038,2023-01-05,QuickBooks,Software,167.00,2023
6040,2023-01-06,Asana,Software,63.00,2023
6041,2023-01-06,"Office Depot","Office Supplies",73.30,2023
6042,2023-01-06,Staples,"Office Supplies",179.82,2023
6043,2023-01-06,Stripe,Software,59.00,2023
6047,2023-01-07,"Google Ads",Marketing,1579.00,2023
6045,2023-01-07,"LinkedIn Ads",Marketing,950.00,2023
6044,2023-01-07,Mailchimp,Marketing,299.00,2023
6048,2023-01-07,"Office Depot","Office Supplies",215.09,2023
6052,2023-01-08,AWS,Software,4634.14,2023
6049,2023-01-08,"Delta Airlines",Travel,1534.60,2023
6051,2023-01-08,Marriott,Travel,262.40,2023
6053,2023-01-08,Salesforce,Software,800.00,2023
6050,2023-01-08,Zoom,Software,149.00,2023
6054,2023-01-09,"American Airlines",Travel,2815.23,2023
6060,2023-01-09,"LinkedIn Ads",Marketing,644.27,2023
6056,2023-01-09,"LinkedIn Ads",Marketing,1322.80,2023
6057,2023-01-09,Mailchimp,Marketing,NULL,2023
6059,2023-01-09,Notion,Software,16.00,2023
6055,2023-01-09,Salesforce,Software,800.00,2023
6058,2023-01-09,Slack,Software,87.00,2023
6064,2023-01-10,"American Airlines",Travel,664.93,2023
6063,2023-01-10,"Delta Airlines",Travel,1342.80,2023
6069,2023-01-10,"Delta Airlines",Travel,1602.70,2023
6062,2023-01-10,Expensify,Software,50.00,2023
6066,2023-01-10,HubSpot,Marketing,NULL,2023
6065,2023-01-10,Slack,Software,87.00,2023
6067,2023-01-10,Staples,"Office Supplies",306.17,2023
6068,2023-01-10,Zoom,Software,149.00,2023
6075,2023-01-11,Amazon,"Office Supplies",508.00,2023
6073,2023-01-11,"Delta Airlines",Travel,2317.75,2023
6074,2023-01-11,Expensify,Software,50.00,2023
6070,2023-01-11,"Google Ads",Marketing,1672.95,2023
6071,2023-01-11,Marriott,Travel,410.17,2023
6072,2023-01-11,Staples,"Office Supplies",344.90,2023
6080,2023-01-12,"Delta Airlines",Travel,1023.00,2023
6079,2023-01-12,DHL,Shipping,30.75,2023
6076,2023-01-12,DHL,Shipping,42.98,2023
6078,2023-01-12,Notion,Software,16.00,2023
6082,2023-01-12,"Office Depot","Office Supplies",NULL,2023
6077,2023-01-12,QuickBooks,Software,103.00,2023
6081,2023-01-12,Slack,Software,NULL,2023
6089,2023-01-13,AWS,Software,NULL,2023
6086,2023-01-13,AWS,Software,3352.00,2023
6090,2023-01-13,HubSpot,Marketing,472.00,2023
6087,2023-01-13,HubSpot,Marketing,1035.00,2023
6083,2023-01-13,Mailchimp,Marketing,299.00,2023
6084,2023-01-13,"Office Depot","Office Supplies",384.54,2023
6085,2023-01-13,Stripe,Software,59.00,2023
6088,2023-01-13,WeWork,Rent,3200.00,2023
6094,2023-01-14,"LinkedIn Ads",Marketing,1888.74,2023
6096,2023-01-14,Mailchimp,Marketing,299.00,2023
6095,2023-01-14,Marriott,Travel,584.17,2023
6092,2023-01-14,"Office Depot","Office Supplies",41.71,2023
6091,2023-01-14,QuickBooks,Software,142.35,2023
6097,2023-01-14,Stripe,Software,59.00,2023
6093,2023-01-14,Uber,Travel,70.60,2023
6100,2023-01-15,"American Airlines",Travel,1538.56,2023
6101,2023-01-15,AWS,Software,4219.20,2023
6099,2023-01-15,"Delta Airlines",Travel,NULL,2023
6102,2023-01-15,"Delta Airlines",Travel,2325.72,2023
6098,2023-01-15,HubSpot,Marketing,608.91,2023
6103,2023-01-16,AWS,Software,674.63,2023
6104,2023-01-16,AWS,Software,756.83,2023
6107,2023-01-16,"Google Ads",Marketing,3420.75,2023
6105,2023-01-16,Notion,Software,16.00,2023
6106,2023-01-16,Zoom,Software,149.00,2023
6110,2023-01-17,"American Airlines",Travel,410.23,2023
6111,2023-01-17,"LinkedIn Ads",Marketing,1214.70,2023
6109,2023-01-17,QuickBooks,Software,88.90,2023
6112,2023-01-17,Staples,"Office Supplies",153.10,2023
6108,2023-01-17,WeWork,Rent,3200.00,2023
6114,2023-01-18,AWS,Software,1648.00,2023
6113,2023-01-18,HubSpot,Marketing,NULL,2023
6116,2023-01-18,Mailchimp,Marketing,NULL,2023
6115,2023-01-18,Slack,Software,87.00,2023
6118,2023-01-19,"Delta Airlines",Travel,1029.30,2023
6119,2023-01-19,DHL,Shipping,NULL,2023
6117,2023-01-19,WeWork,Rent,NULL,2023
6122,2023-01-20,Amazon,"Office Supplies",364.00,2023
6120,2023-01-20,FedEx,Shipping,127.66,2023
6123,2023-01-20,Marriott,Travel,513.90,2023
6124,2023-01-20,Notion,Software,16.00,2023
6121,2023-01-20,"Office Depot","Office Supplies",338.31,2023
6128,2023-01-21,"American Airlines",Travel,2245.00,2023
6126,2023-01-21,Asana,Software,49.76,2023
6129,2023-01-21,DHL,Shipping,231.00,2023
6125,2023-01-21,Dropbox,Software,24.10,2023
6131,2023-01-21,Expensify,Software,NULL,2023
6130,2023-01-21,"Office Depot","Office Supplies",267.29,2023
6127,2023-01-21,Uber,Travel,NULL,2023
6136,2023-01-22,Amazon,"Office Supplies",1975.00,2023
6134,2023-01-22,AWS,Software,NULL,2023
6133,2023-01-22,FedEx,Shipping,46.73,2023
6137,2023-01-22,"Google Ads",Marketing,1503.80,2023
6135,2023-01-22,QuickBooks,Software,NULL,2023
6132,2023-01-22,Staples,"Office Supplies",96.60,2023
6138,2023-01-23,Amazon,"Office Supplies",106.50,2023
6139,2023-01-23,"LinkedIn Ads",Marketing,NULL,2023
6140,2023-01-23,"Office Depot","Office Supplies",77.14,2023
6141,2023-01-24,AWS,Software,2156.69,2023
6142,2023-01-24,Slack,Software,87.00,2023
6143,2023-01-24,Zoom,Software,149.00,2023
6145,2023-01-25,AWS,Software,1768.36,2023
6146,2023-01-25,FedEx,Shipping,299.00,2023
6144,2023-01-25,HubSpot,Marketing,NULL,2023
6147,2023-01-25,Uber,Travel,NULL,2023
6153,2023-01-26,Amazon,"Office Supplies",1603.94,2023
6149,2023-01-26,FedEx,Shipping,NULL,2023
6150,2023-01-26,Mailchimp,Marketing,NULL,2023
6151,2023-01-26,"Office Depot","Office Supplies",177.80,2023
6154,2023-01-26,QuickBooks,Software,141.00,2023
6148,2023-01-26,Stripe,Software,59.00,2023
6152,2023-01-26,Zoom,Software,149.00,2023
6157,2023-01-27,Amazon,"Office Supplies",NULL,2023
6156,2023-01-27,Amazon,"Office Supplies",342.49,2023
6158,2023-01-27,"American Airlines",Travel,2841.02,2023
6159,2023-01-27,Asana,Software,53.30,2023
6161,2023-01-27,Expensify,Software,50.00,2023
6160,2023-01-27,QuickBooks,Software,84.10,2023
6155,2023-01-27,Uber,Travel,191.67,2023
6163,2023-01-28,Amazon,"Office Supplies",832.50,2023
6168,2023-01-28,Asana,Software,70.00,2023
6165,2023-01-28,Expensify,Software,50.00,2023
6164,2023-01-28,HubSpot,Marketing,913.98,2023
6166,2023-01-28,Slack,Software,87.00,2023
6167,2023-01-28,Stripe,Software,59.00,2023
6162,2023-01-28,Uber,Travel,77.33,2023
6174,2023-01-29,Amazon,"Office Supplies",816.80,2023
6173,2023-01-29,"American Airlines",Travel,1034.50,2023
6171,2023-01-29,HubSpot,Marketing,1007.65,2023
6172,2023-01-29,"LinkedIn Ads",Marketing,1404.11,2023
6170,2023-01-29,Notion,Software,16.00,2023
6169,2023-01-29,Salesforce,Software,800.00,2023
6180,2023-01-30,Dropbox,Software,17.80,2023
6176,2023-01-30,FedEx,Shipping,NULL,2023
6179,2023-01-30,HubSpot,Marketing,446.87,2023
6178,2023-01-30,"LinkedIn Ads",Marketing,NULL,2023
6177,2023-01-30,Salesforce,Software,800.00,2023
6181,2023-01-31,Asana,Software,41.20,2023
6183,2023-01-31,"Google Ads",Marketing,1672.39,2023
6184,2023-01-31,HubSpot,Marketing,625.59,2023
6182,2023-01-31,Microsoft,Software,244.30,2023
6186,2023-01-31,"Office Depot","Office Supplies",NULL,2023
6185,2023-01-31,Stripe,Software,59.00,2023
6187,2023-01-31,Zoom,Software,149.00,2023
6191,2023-02-01,Amazon,"Office Supplies",408.10,2023
6189,2023-02-01,Salesforce,Software,800.00,2023
6190,2023-02-01,Staples,"Office Supplies",110.90,2023
6188,2023-02-01,Staples,"Office Supplies",260.00,2023
6193,2023-02-02,Asana,Software,85.00,2023
6194,2023-02-02,FedEx,Shipping,87.13,2023
6192,2023-02-02,Mailchimp,Marketing,299.00,2023
6199,2023-02-03,Asana,Software,39.00,2023
6198,2023-02-03,Expensify,Software,50.00,2023
6196,2023-02-03,Mailchimp,Marketing,NULL,2023
6195,2023-02-03,QuickBooks,Software,119.90,2023
6197,2023-02-03,Zoom,Software,149.00,2023
6200,2023-02-04,"LinkedIn Ads",Marketing,1196.02,2023
6201,2023-02-04,Slack,Software,87.00,2023
6202,2023-02-04,Staples,"Office Supplies",183.86,2023
6206,2023-02-05,Amazon,"Office Supplies",NULL,2023
6204,2023-02-05,"Delta Airlines",Travel,566.44,2023
6207,2023-02-05,DHL,Shipping,NULL,2023
6205,2023-02-05,Dropbox,Software,15.00,2023
6203,2023-02-05,Mailchimp,Marketing,299.00,2023
6208,2023-02-05,QuickBooks,Software,81.66,2023
6214,2023-02-06,Amazon,"Office Supplies",1481.48,2023
6209,2023-02-06,Asana,Software,64.10,2023
6211,2023-02-06,"LinkedIn Ads",Marketing,649.00,2023
6212,2023-02-06,Staples,"Office Supplies",300.40,2023
6210,2023-02-06,Uber,Travel,204.00,2023
6213,2023-02-06,WeWork,Rent,3200.00,2023
6215,2023-02-07,Amazon,"Office Supplies",642.74,2023
6218,2023-02-07,Microsoft,Software,266.00,2023
6217,2023-02-07,QuickBooks,Software,131.58,2023
6216,2023-02-07,Zoom,Software,NULL,2023
6219,2023-02-08,Expensify,Software,50.00,2023
6222,2023-02-08,"LinkedIn Ads",Marketing,1567.00,2023
6220,2023-02-08,"Office Depot","Office Supplies",195.79,2023
6221,2023-02-08,WeWork,Rent,3200.00,2023
6226,2023-02-09,AWS,Software,2827.71,2023
6223,2023-02-09,DHL,Shipping,131.00,2023
6225,2023-02-09,HubSpot,Marketing,469.00,2023
6224,2023-02-09,WeWork,Rent,3200.00,2023
6229,2023-02-10,Amazon,"Office Supplies",834.10,2023
6227,2023-02-10,Asana,Software,34.19,2023
6230,2023-02-10,"Delta Airlines",Travel,1037.66,2023
6228,2023-02-10,DHL,Shipping,50.60,2023
6231,2023-02-10,DHL,Shipping,134.42,2023
6233,2023-02-10,QuickBooks,Software,116.60,2023
6232,2023-02-10,WeWork,Rent,3200.00,2023
6235,2023-02-11,Amazon,"Office Supplies",176.08,2023
6236,2023-02-11,Expensify,Software,50.00,2023
6238,2023-02-11,Mailchimp,Marketing,NULL,2023
6237,2023-02-11,Notion,Software,16.00,2023
6242,2023-02-12,AWS,Software,3363.70,2023
6243,2023-02-12,"LinkedIn Ads",Marketing,NULL,2023
6239,2023-02-12,"LinkedIn Ads",Marketing,1016.90,2023
6241,2023-02-12,"Office Depot","Office Supplies",483.29,2023
6240,2023-02-12,Staples,"Office Supplies",264.40,2023
6244,2023-02-13,Dropbox,Software,NULL,2023
6246,2023-02-13,FedEx,Shipping,82.00,2023
6247,2023-02-13,"Google Ads",Marketing,1963.92,2023
6245,2023-02-13,Stripe,Software,NULL,2023
6250,2023-02-14,AWS,Software,4760.90,2023
6252,2023-02-14,"LinkedIn Ads",Marketing,890.00,2023
6249,2023-02-14,Salesforce,Software,800.00,2023
6248,2023-02-14,WeWork,Rent,3200.00,2023
6254,2023-02-15,"American Airlines",Travel,1229.00,2023
6253,2023-02-15,"LinkedIn Ads",Marketing,739.00,2023
6255,2023-02-15,"LinkedIn Ads",Marketing,1438.20,2023
6256,2023-02-15,Notion,Software,16.00,2023
6259,2023-02-15,"Office Depot","Office Supplies",89.40,2023
6257,2023-02-15,Staples,"Office Supplies",236.84,2023
6258,2023-02-15,Zoom,Software,NULL,2023
6261,2023-02-16,"American Airlines",Travel,261.00,2023
6260,2023-02-16,AWS,Software,1060.00,2023
6265,2023-02-16,"Delta Airlines",Travel,943.96,2023
6264,2023-02-16,DHL,Shipping,NULL,2023
6266,2023-02-16,Microsoft,Software,468.80,2023
6262,2023-02-16,Stripe,Software,59.00,2023
6263,2023-02-16,WeWork,Rent,NULL,2023
6267,2023-02-16,Zoom,Software,149.00,2023
6272,2023-02-17,"American Airlines",Travel,357.00,2023
6275,2023-02-17,"Delta Airlines",Travel,1195.39,2023
6270,2023-02-17,Expensify,Software,50.00,2023
6271,2023-02-17,"Office Depot","Office Supplies",144.22,2023
6268,2023-02-17,QuickBooks,Software,NULL,2023
6269,2023-02-17,QuickBooks,Software,129.00,2023
6273,2023-02-17,Salesforce,Software,800.00,2023
6274,2023-02-17,Staples,"Office Supplies",318.10,2023
6280,2023-02-18,"Delta Airlines",Travel,2484.30,2023
6281,2023-02-18,DHL,Shipping,NULL,2023
6282,2023-02-18,Dropbox,Software,16.70,2023
6276,2023-02-18,"LinkedIn Ads",Marketing,NULL,2023
6278,2023-02-18,Marriott,Travel,454.00,2023
6277,2023-02-18,Zoom,Software,149.00,2023
6286,2023-02-19,Amazon,"Office Supplies",1168.30,2023
6285,2023-02-19,Asana,Software,94.21,2023
6288,2023-02-19,"Delta Airlines",Travel,620.26,2023
6283,2023-02-19,Marriott,Travel,NULL,2023
6284,2023-02-19,Staples,"Office Supplies",53.00,2023
6287,2023-02-19,Stripe,Software,59.00,2023
6289,2023-02-20,"Delta Airlines",Travel,1123.24,2023
6292,2023-02-20,HubSpot,Marketing,1102.22,2023
6293,2023-02-20,Microsoft,Software,NULL,2023
6291,2023-02-20,Slack,Software,87.00,2023
6295,2023-02-20,Staples,"Office Supplies",362.77,2023
6294,2023-02-20,Uber,Travel,NULL,2023
6290,2023-02-20,WeWork,Rent,3200.00,2023
6299,2023-02-21,Asana,Software,NULL,2023
6296,2023-02-21,"Delta Airlines",Travel,1449.00,2023
6297,2023-02-21,Dropbox,Software,21.50,2023
6300,2023-02-21,Dropbox,Software,24.30,2023
6298,2023-02-21,Salesforce,Software,NULL,2023
6301,2023-02-22,AWS,Software,4235.00,2023
6302,2023-02-22,Uber,Travel,54.63,2023
6303,2023-02-22,Zoom,Software,149.00,2023
6304,2023-02-23,Asana,Software,66.90,2023
6305,2023-02-23,AWS,Software,3568.29,2023
6309,2023-02-23,DHL,Shipping,69.80,2023
6308,2023-02-23,Expensify,Software,50.00,2023
6306,2023-02-23,FedEx,Shipping,174.20,2023
6307,2023-02-23,Slack,Software,87.00,2023
6311,2023-02-24,"Delta Airlines",Travel,1124.83,2023
6310,2023-02-24,Marriott,Travel,NULL,2023
6312,2023-02-24,Notion,Software,16.00,2023
6313,2023-02-25,FedEx,Shipping,104.20,2023
6319,2023-02-25,HubSpot,Marketing,787.90,2023
6318,2023-02-25,HubSpot,Marketing,1051.50,2023
6315,2023-02-25,Microsoft,Software,205.73,2023
6314,2023-02-25,Notion,Software,16.00,2023
6317,2023-02-25,Salesforce,Software,NULL,2023
6316,2023-02-25,Slack,Software,87.00,2023
6320,2023-02-26,Amazon,"Office Supplies",388.09,2023
6321,2023-02-26,"Google Ads",Marketing,3232.60,2023
6322,2023-02-26,"Office Depot","Office Supplies",210.60,2023
6323,2023-02-26,Stripe,Software,59.00,2023
6327,2023-02-27,AWS,Software,800.30,2023
6326,2023-02-27,"Delta Airlines",Travel,NULL,2023
6325,2023-02-27,"LinkedIn Ads",Marketing,659.70,2023
6324,2023-02-27,Salesforce,Software,800.00,2023
6329,2023-02-28,AWS,Software,4008.12,2023
6332,2023-02-28,"Delta Airlines",Travel,302.41,2023
6328,2023-02-28,Expensify,Software,50.00,2023
6335,2023-02-28,Microsoft,Software,386.30,2023
6331,2023-02-28,Salesforce,Software,800.00,2023
6330,2023-02-28,Slack,Software,87.00,2023
6334,2023-02-28,Zoom,Software,149.00,2023
6337,2023-03-01,AWS,Software,650.90,2023
6340,2023-03-01,FedEx,Shipping,240.70,2023
6336,2023-03-01,Marriott,Travel,446.40,2023
6338,2023-03-01,Slack,Software,87.00,2023
6343,2023-03-02,Amazon,"Office Supplies",133.18,2023
6345,2023-03-02,DHL,Shipping,110.47,2023
6342,2023-03-02,Dropbox,Software,23.00,2023
6344,2023-03-02,"Google Ads",Marketing,3327.66,2023
6341,2023-03-02,Microsoft,Software,164.20,2023
6346,2023-03-02,"Office Depot","Office Supplies",245.68,2023
6349,2023-03-03,"American Airlines",Travel,996.60,2023
6348,2023-03-03,Asana,Software,79.00,2023
6350,2023-03-03,Uber,Travel,235.81,2023
6347,2023-03-03,WeWork,Rent,3200.00,2023
6353,2023-03-04,"LinkedIn Ads",Marketing,513.37,2023
6351,2023-03-04,Salesforce,Software,800.00,2023
6352,2023-03-04,WeWork,Rent,3200.00,2023
6355,2023-03-05,Expensify,Software,50.00,2023
6357,2023-03-05,FedEx,Shipping,NULL,2023
6354,2023-03-05,FedEx,Shipping,185.00,2023
6356,2023-03-05,Mailchimp,Marketing,299.00,2023
6358,2023-03-05,Slack,Software,87.00,2023
6359,2023-03-05,Stripe,Software,59.00,2023
6367,2023-03-06,Amazon,"Office Supplies",1137.60,2023
6362,2023-03-06,"American Airlines",Travel,588.40,2023
6363,2023-03-06,FedEx,Shipping,78.00,2023
6365,2023-03-06,Marriott,Travel,374.13,2023
6364,2023-03-06,Staples,"Office Supplies",238.55,2023
6360,2023-03-06,Staples,"Office Supplies",348.57,2023
6366,2023-03-06,Uber,Travel,248.93,2023
6361,2023-03-06,Zoom,Software,149.00,2023
6368,2023-03-07,DHL,Shipping,192.00,2023
6372,2023-03-07,QuickBooks,Software,140.49,2023
6371,2023-03-07,Staples,"Office Supplies",384.03,2023
6370,2023-03-07,Stripe,Software,59.00,2023
6369,2023-03-07,WeWork,Rent,3200.00,2023
6375,2023-03-08,Amazon,"Office Supplies",NULL,2023
6374,2023-03-08,Asana,Software,79.89,2023
6373,2023-03-08,"LinkedIn Ads",Marketing,1767.50,2023
6376,2023-03-08,Uber,Travel,189.12,2023
6377,2023-03-08,WeWork,Rent,3200.00,2023
6381,2023-03-09,Asana,Software,77.81,2023
6380,2023-03-09,HubSpot,Marketing,1104.62,2023
6378,2023-03-09,HubSpot,Marketing,1173.74,2023
6379,2023-03-09,Salesforce,Software,800.00,2023
6382,2023-03-09,Uber,Travel,279.30,2023
6386,2023-03-10,Dropbox,Software,15.00,2023
6384,2023-03-10,"Google Ads",Marketing,2241.23,2023
6383,2023-03-10,"LinkedIn Ads",Marketing,632.80,2023
6388,2023-03-10,"Office Depot","Office Supplies",NULL,2023
6387,2023-03-10,"Office Depot","Office Supplies",245.00,2023
6385,2023-03-10,Zoom,Software,149.00,2023
6392,2023-03-11,AWS,Software,4663.00,2023
6395,2023-03-11,AWS,Software,4993.00,2023
6391,2023-03-11,DHL,Shipping,200.40,2023
6389,2023-03-11,Mailchimp,Marketing,299.00,2023
6394,2023-03-11,Marriott,Travel,288.79,2023
6396,2023-03-11,QuickBooks,Software,53.70,2023
6390,2023-03-11,Uber,Travel,294.46,2023
6393,2023-03-11,Zoom,Software,149.00,2023
6400,2023-03-12,Amazon,"Office Supplies",266.79,2023
6398,2023-03-12,AWS,Software,2111.02,2023
6401,2023-03-12,Expensify,Software,50.00,2023
6402,2023-03-12,"Google Ads",Marketing,1947.81,2023
6397,2023-03-12,"LinkedIn Ads",Marketing,1218.40,2023
6399,2023-03-12,"LinkedIn Ads",Marketing,1890.00,2023
6403,2023-03-13,"American Airlines",Travel,2125.80,2023
6408,2023-03-13,Asana,Software,63.40,2023
6406,2023-03-13,Expensify,Software,50.00,2023
6405,2023-03-13,"Google Ads",Marketing,1305.61,2023
6407,2023-03-13,Notion,Software,16.00,2023
6409,2023-03-13,Salesforce,Software,800.00,2023
6404,2023-03-13,WeWork,Rent,3200.00,2023
6410,2023-03-14,Amazon,"Office Supplies",1143.00,2023
6412,2023-03-14,"American Airlines",Travel,2835.30,2023
6414,2023-03-14,AWS,Software,2846.89,2023
6411,2023-03-14,Marriott,Travel,389.49,2023
6413,2023-03-14,Slack,Software,87.00,2023
6418,2023-03-15,Dropbox,Software,NULL,2023
6416,2023-03-15,FedEx,Shipping,248.40,2023
6415,2023-03-15,Notion,Software,16.00,2023
6417,2023-03-15,WeWork,Rent,3200.00,2023
6421,2023-03-16,Dropbox,Software,24.50,2023
6422,2023-03-16,FedEx,Shipping,206.26,2023
6419,2023-03-16,"Office Depot","Office Supplies",50.49,2023
6423,2023-03-16,QuickBooks,Software,52.17,2023
6420,2023-03-16,Stripe,Software,59.00,2023
6425,2023-03-17,QuickBooks,Software,51.70,2023
6426,2023-03-17,QuickBooks,Software,54.70,2023
6424,2023-03-17,Slack,Software,87.00,2023
6431,2023-03-18,Amazon,"Office Supplies",1886.80,2023
6427,2023-03-18,DHL,Shipping,169.70,2023
6428,2023-03-18,"Google Ads",Marketing,1413.07,2023
6429,2023-03-18,Slack,Software,NULL,2023
6432,2023-03-18,Staples,"Office Supplies",277.00,2023
6430,2023-03-18,Uber,Travel,33.68,2023
6434,2023-03-19,Amazon,"Office Supplies",1424.84,2023
6438,2023-03-19,"Delta Airlines",Travel,1096.00,2023
6436,2023-03-19,"LinkedIn Ads",Marketing,1517.00,2023
6439,2023-03-19,Mailchimp,Marketing,299.00,2023
6433,2023-03-19,Notion,Software,16.00,2023
6435,2023-03-19,QuickBooks,Software,149.00,2023
6440,2023-03-19,Staples,"Office Supplies",279.40,2023
6437,2023-03-19,Uber,Travel,224.50,2023
6445,2023-03-20,"Delta Airlines",Travel,1255.00,2023
6443,2023-03-20,DHL,Shipping,236.40,2023
6441,2023-03-20,Dropbox,Software,16.00,2023
6442,2023-03-20,Dropbox,Software,16.98,2023
6444,2023-03-20,QuickBooks,Software,70.80,2023
6450,2023-03-21,DHL,Shipping,211.55,2023
6448,2023-03-21,Dropbox,Software,24.01,2023
6447,2023-03-21,Expensify,Software,50.00,2023
6452,2023-03-21,HubSpot,Marketing,NULL,2023
6451,2023-03-21,Marriott,Travel,343.00,2023
6449,2023-03-21,"Office Depot","Office Supplies",445.40,2023
6446,2023-03-21,Salesforce,Software,NULL,2023
6454,2023-03-22,Asana,Software,42.20,2023
6456,2023-03-22,"Delta Airlines",Travel,916.80,2023
6455,2023-03-22,"Google Ads",Marketing,NULL,2023
6457,2023-03-22,Notion,Software,16.00,2023
6453,2023-03-22,Salesforce,Software,800.00,2023
6458,2023-03-23,AWS,Software,4553.00,2023
6462,2023-03-23,FedEx,Shipping,50.00,2023
6464,2023-03-23,HubSpot,Marketing,475.37,2023
6460,2023-03-23,Mailchimp,Marketing,NULL,2023
6463,2023-03-23,Microsoft,Software,NULL,2023
6459,2023-03-23,Stripe,Software,59.00,2023
6465,2023-03-23,WeWork,Rent,3200.00,2023
6461,2023-03-23,Zoom,Software,149.00,2023
6468,2023-03-24,"Delta Airlines",Travel,473.07,2023
6473,2023-03-24,DHL,Shipping,102.00,2023
6466,2023-03-24,DHL,Shipping,176.28,2023
6471,2023-03-24,"Google Ads",Marketing,3189.28,2023
6472,2023-03-24,HubSpot,Marketing,747.30,2023
6467,2023-03-24,"Office Depot","Office Supplies",260.00,2023
6469,2023-03-24,Slack,Software,87.00,2023
6470,2023-03-24,Stripe,Software,59.00,2023
6478,2023-03-25,DHL,Shipping,227.00,2023
6475,2023-03-25,FedEx,Shipping,116.00,2023
6474,2023-03-25,Mailchimp,Marketing,299.00,2023
6477,2023-03-25,Notion,Software,NULL,2023
6476,2023-03-25,QuickBooks,Software,148.36,2023
6479,2023-03-25,Salesforce,Software,800.00,2023
6482,2023-03-26,"Delta Airlines",Travel,844.39,2023
6487,2023-03-26,Dropbox,Software,24.80,2023
6484,2023-03-26,FedEx,Shipping,290.46,2023
6481,2023-03-26,"Google Ads",Marketing,NULL,2023
6486,2023-03-26,"Office Depot","Office Supplies",229.43,2023
6485,2023-03-26,"Office Depot","Office Supplies",229.94,2023
6480,2023-03-26,Uber,Travel,279.40,2023
6483,2023-03-26,Zoom,Software,149.00,2023
6488,2023-03-27,Amazon,"Office Supplies",1219.40,2023
6490,2023-03-27,Mailchimp,Marketing,299.00,2023
6489,2023-03-27,Notion,Software,16.00,2023
6491,2023-03-27,WeWork,Rent,3200.00,2023
6494,2023-03-28,Expensify,Software,50.00,2023
6496,2023-03-28,Microsoft,Software,325.73,2023
6495,2023-03-28,"Office Depot","Office Supplies",131.20,2023
6492,2023-03-28,Salesforce,Software,800.00,2023
6493,2023-03-28,Zoom,Software,149.00,2023
6503,2023-03-29,"American Airlines",Travel,1127.00,2023
6498,2023-03-29,Asana,Software,87.00,2023
6501,2023-03-29,AWS,Software,1936.70,2023
6502,2023-03-29,Expensify,Software,50.00,2023
6500,2023-03-29,Marriott,Travel,256.90,2023
6497,2023-03-29,Microsoft,Software,NULL,2023
6504,2023-03-29,QuickBooks,Software,83.64,2023
6499,2023-03-29,Uber,Travel,261.94,2023
6509,2023-03-30,Amazon,"Office Supplies",875.20,2023
6508,2023-03-30,AWS,Software,769.00,2023
6507,2023-03-30,DHL,Shipping,172.00,2023
6510,2023-03-30,DHL,Shipping,235.60,2023
6512,2023-03-30,"Google Ads",Marketing,2174.93,2023
6506,2023-03-30,Mailchimp,Marketing,NULL,2023
6505,2023-03-30,Microsoft,Software,237.00,2023
6511,2023-03-30,Salesforce,Software,800.00,2023
6519,2023-03-31,Amazon,"Office Supplies",939.93,2023
6513,2023-03-31,Asana,Software,NULL,2023
6514,2023-03-31,AWS,Software,1297.22,2023
6520,2023-03-31,FedEx,Shipping,NULL,2023
6517,2023-03-31,"Office Depot","Office Supplies",257.00,2023
6516,2023-03-31,Salesforce,Software,800.00,2023
6515,2023-03-31,Slack,Software,87.00,2023
6518,2023-03-31,Zoom,Software,149.00,2023
6525,2023-04-01,"Google Ads",Marketing,2405.00,2023
6523,2023-04-01,HubSpot,Marketing,795.49,2023
6524,2023-04-01,Marriott,Travel,573.06,2023
6521,2023-04-01,Uber,Travel,32.80,2023
6522,2023-04-01,Zoom,Software,149.00,2023
6527,2023-04-02,Amazon,"Office Supplies",1248.72,2023
6530,2023-04-02,Mailchimp,Marketing,299.00,2023
6529,2023-04-02,Microsoft,Software,368.90,2023
6528,2023-04-02,Stripe,Software,59.00,2023
6531,2023-04-02,Uber,Travel,50.39,2023
